Step,price,liquidity,iteration,scenario,region,coin
1,0.9894808944978237,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
2,0.9776712866544481,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
3,0.986175031720278,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
4,1.0236138865289557,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
5,1.0060658805798897,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
6,1.0040998429030896,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
7,0.9798979057540811,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
8,1.0233505334974689,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
9,0.9887642139969088,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
10,1.00540284477621,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
11,1.0186353477046892,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
12,1.0377918696558983,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
13,1.0293170952312098,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
14,1.047961240728462,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
15,1.0095187871899929,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
16,1.001050055129868,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
17,1.0102509509050406,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
18,1.0350106341904808,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
19,1.0362440872534946,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
20,1.0467154602798687,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
21,1.0335926015897943,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
22,1.042708135247559,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
23,1.0173088633722644,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
24,1.0178556896979098,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
25,1.0383677373238878,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
26,1.0198586074940728,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
27,1.0228757263971988,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
28,1.0647887162095628,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
29,1.0745398810533493,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
30,1.0694920853533911,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
31,1.1171908219436963,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
32,1.0997149357458984,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
33,1.0989884165276067,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
34,1.0375130372592134,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
35,1.02695857204831,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
36,1.0393740749165294,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
37,1.0256400004099664,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
38,1.0123556322236171,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
39,1.015800377396532,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
40,0.9962410621491169,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
41,0.9809421439707656,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
42,1.0065358358292251,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
43,1.0222477943788084,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
44,1.0322317567005694,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
45,1.0367007668789254,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
46,1.0016542793137557,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
47,1.0064257018344818,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
48,1.0005058221003353,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
49,1.0001374466507038,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
50,1.010899738614748,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
51,1.0462946449500108,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
52,1.039397649258521,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
53,1.0397447784375862,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
54,0.9883429625941782,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
55,1.0050054236757255,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
56,1.0255988212931848,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
57,1.0306634785726931,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
58,1.0639009641189727,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
59,1.0664655272733996,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
60,1.0662352231740717,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
61,1.06069740634811,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
62,1.0308732689516995,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
63,0.9841031123797293,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
64,0.9756025200232753,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
65,0.9667869984478028,2989986499675.093,4,S2_panic_selling_defi,indonesia,USDC
66,0.9575296770984463,2989839762075.6094,4,S2_panic_selling_defi,indonesia,USDC
67,0.9579935450701084,2989092767965.3647,4,S2_panic_selling_defi,indonesia,USDC
68,0.9259198158089194,2988428431607.727,4,S2_panic_selling_defi,indonesia,USDC
69,0.9382162262325604,2985772626325.1772,4,S2_panic_selling_defi,indonesia,USDC
70,0.9210886216415516,2983944694749.0864,4,S2_panic_selling_defi,indonesia,USDC
71,0.9076068782408682,2981265906559.161,4,S2_panic_selling_defi,indonesia,USDC
72,0.9035590563740789,2977967471221.58,4,S2_panic_selling_defi,indonesia,USDC
73,0.9215923509725041,2974780245084.8022,4,S2_panic_selling_defi,indonesia,USDC
74,0.9298788896423544,2972584284914.4688,4,S2_panic_selling_defi,indonesia,USDC
75,0.9343127554050312,2970857298674.822,4,S2_panic_selling_defi,indonesia,USDC
76,0.932986162038874,2969386184288.8354,4,S2_panic_selling_defi,indonesia,USDC
77,0.9427767446039425,2967915511085.2686,4,S2_panic_selling_defi,indonesia,USDC
78,0.9493497580723327,2966851025348.63,4,S2_panic_selling_defi,indonesia,USDC
79,0.9463511147468655,2966140560423.5625,4,S2_panic_selling_defi,indonesia,USDC
80,0.9549195645795954,2965259113790.495,4,S2_panic_selling_defi,indonesia,USDC
81,0.9625100680421788,2964732954355.1455,4,S2_panic_selling_defi,indonesia,USDC
82,0.9782922341307322,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
83,0.9839094299109767,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
84,0.9828161712748916,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
85,0.9997249046420783,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
86,0.9831334531786651,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
87,1.0127031264635722,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
88,0.9937905068805984,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
89,0.9991283798575642,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
90,0.9931212609972836,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
91,0.9897789617395817,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
92,0.9714587310578364,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
93,0.9590541206412437,2964483335328.792,4,S2_panic_selling_defi,indonesia,USDC
94,0.9555401760879133,2964094058832.581,4,S2_panic_selling_defi,indonesia,USDC
95,0.9589803875631235,2963585616255.789,4,S2_panic_selling_defi,indonesia,USDC
96,0.9756466678377614,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
97,0.992536631334277,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
98,1.016873665783322,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
99,1.01457785141053,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
100,0.98925733604891,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
101,1.0093169646660678,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
102,1.0179967965715881,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
103,1.0059272031177129,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
104,1.0128661789796551,2963203916005.335,4,S2_panic_selling_defi,indonesia,USDC
