Step,price,liquidity,iteration,scenario,region,coin
1,1.0253502697422265,6300000000000.0,86,S3_twin_shock,eurozone,USDC
2,1.0040982899258082,6300000000000.0,86,S3_twin_shock,eurozone,USDC
3,1.016787053683503,6300000000000.0,86,S3_twin_shock,eurozone,USDC
4,1.0031200309551793,6300000000000.0,86,S3_twin_shock,eurozone,USDC
5,0.9939768063059982,6300000000000.0,86,S3_twin_shock,eurozone,USDC
6,0.9986389459065632,6300000000000.0,86,S3_twin_shock,eurozone,USDC
7,0.9830914047803698,6300000000000.0,86,S3_twin_shock,eurozone,USDC
8,0.9901141102540831,6300000000000.0,86,S3_twin_shock,eurozone,USDC
9,0.9897703134639197,6300000000000.0,86,S3_twin_shock,eurozone,USDC
10,0.9702735887104955,6300000000000.0,86,S3_twin_shock,eurozone,USDC
11,0.9527808095912815,6300000000000.0,86,S3_twin_shock,eurozone,USDC
12,0.9648626785542552,6297814393977.764,86,S3_twin_shock,eurozone,USDC
13,0.9784045707199637,6297216034087.716,86,S3_twin_shock,eurozone,USDC
14,0.9715945568501233,6297216034087.716,86,S3_twin_shock,eurozone,USDC
15,0.979922408822959,6297216034087.716,86,S3_twin_shock,eurozone,USDC
16,0.9678287917158698,6297216034087.716,86,S3_twin_shock,eurozone,USDC
17,0.9689131387953211,6296940232361.995,86,S3_twin_shock,eurozone,USDC
18,0.9530083040190814,6296854604825.435,86,S3_twin_shock,eurozone,USDC
19,0.9507592141387765,6294702534624.353,86,S3_twin_shock,eurozone,USDC
20,0.9771119689585497,6292364459643.42,86,S3_twin_shock,eurozone,USDC
21,0.9836655521299569,6292364459643.42,86,S3_twin_shock,eurozone,USDC
22,0.9744712391511122,6292364459643.42,86,S3_twin_shock,eurozone,USDC
23,0.9929579606883291,6292364459643.42,86,S3_twin_shock,eurozone,USDC
24,0.9862266577646683,6292364459643.42,86,S3_twin_shock,eurozone,USDC
25,0.9983824821065831,6292364459643.42,86,S3_twin_shock,eurozone,USDC
26,1.023053079936313,6292364459643.42,86,S3_twin_shock,eurozone,USDC
27,1.0229140775658812,6292364459643.42,86,S3_twin_shock,eurozone,USDC
28,1.0432749480541994,6292364459643.42,86,S3_twin_shock,eurozone,USDC
29,1.0368297923628913,6292364459643.42,86,S3_twin_shock,eurozone,USDC
30,1.042150512504522,6292364459643.42,86,S3_twin_shock,eurozone,USDC
31,1.0699109951566208,6292364459643.42,86,S3_twin_shock,eurozone,USDC
32,1.082361647702355,6292364459643.42,86,S3_twin_shock,eurozone,USDC
33,1.0860453943557866,6292364459643.42,86,S3_twin_shock,eurozone,USDC
34,1.0649170509449246,6292364459643.42,86,S3_twin_shock,eurozone,USDC
35,1.0242629639841394,6292364459643.42,86,S3_twin_shock,eurozone,USDC
36,1.024947016256918,6292364459643.42,86,S3_twin_shock,eurozone,USDC
37,1.0105713545801813,6292364459643.42,86,S3_twin_shock,eurozone,USDC
38,1.0190490253489126,6292364459643.42,86,S3_twin_shock,eurozone,USDC
39,0.9859873769053846,6292364459643.42,86,S3_twin_shock,eurozone,USDC
40,0.9904432607812367,6292364459643.42,86,S3_twin_shock,eurozone,USDC
41,0.9958791591900866,6292364459643.42,86,S3_twin_shock,eurozone,USDC
42,1.0105152508211592,6292364459643.42,86,S3_twin_shock,eurozone,USDC
43,1.015751931524056,6292364459643.42,86,S3_twin_shock,eurozone,USDC
44,1.0066886405846154,6292364459643.42,86,S3_twin_shock,eurozone,USDC
45,1.0120590191551357,6292364459643.42,86,S3_twin_shock,eurozone,USDC
46,1.015465633103426,6292364459643.42,86,S3_twin_shock,eurozone,USDC
47,1.0091440710213881,6292364459643.42,86,S3_twin_shock,eurozone,USDC
48,1.007707115338753,6292364459643.42,86,S3_twin_shock,eurozone,USDC
49,1.0005939462281555,6292364459643.42,86,S3_twin_shock,eurozone,USDC
50,0.9953218751584582,6292364459643.42,86,S3_twin_shock,eurozone,USDC
51,1.0069311737693099,6292364459643.42,86,S3_twin_shock,eurozone,USDC
52,1.0560406011612167,6292364459643.42,86,S3_twin_shock,eurozone,USDC
53,1.0720988598168053,6292364459643.42,86,S3_twin_shock,eurozone,USDC
54,1.0766937651601283,6292364459643.42,86,S3_twin_shock,eurozone,USDC
55,1.0724067797350723,6292364459643.42,86,S3_twin_shock,eurozone,USDC
56,1.0671721473070277,6292364459643.42,86,S3_twin_shock,eurozone,USDC
57,1.0591749275721059,6292364459643.42,86,S3_twin_shock,eurozone,USDC
58,1.0729522362173527,6292364459643.42,86,S3_twin_shock,eurozone,USDC
59,1.0313290629871998,6292364459643.42,86,S3_twin_shock,eurozone,USDC
60,1.0407486454384123,6292364459643.42,86,S3_twin_shock,eurozone,USDC
61,1.057049920457681,6292364459643.42,86,S3_twin_shock,eurozone,USDC
62,1.0144371027232957,6292364459643.42,86,S3_twin_shock,eurozone,USDC
63,1.0392242568967613,6292364459643.42,86,S3_twin_shock,eurozone,USDC
64,1.052133808130023,6292364459643.42,86,S3_twin_shock,eurozone,USDC
65,1.0700454127542878,6292364459643.42,86,S3_twin_shock,eurozone,USDC
66,1.0556770962469848,6292364459643.42,86,S3_twin_shock,eurozone,USDC
67,1.0648301490866656,6292364459643.42,86,S3_twin_shock,eurozone,USDC
68,1.0414277541856536,6292364459643.42,86,S3_twin_shock,eurozone,USDC
69,1.0418609041865392,6292364459643.42,86,S3_twin_shock,eurozone,USDC
