Step,price,liquidity,iteration,scenario,region,coin
1,1.0141013418517888,6300000000000.0,382,S0_baseline,eurozone,USDC
2,0.987562089555952,6300000000000.0,382,S0_baseline,eurozone,USDC
3,1.0429001698877924,6300000000000.0,382,S0_baseline,eurozone,USDC
4,1.0270383836223036,6300000000000.0,382,S0_baseline,eurozone,USDC
5,1.014938810018527,6300000000000.0,382,S0_baseline,eurozone,USDC
6,1.0038057151425004,6300000000000.0,382,S0_baseline,eurozone,USDC
7,0.998026691628676,6300000000000.0,382,S0_baseline,eurozone,USDC
8,0.9842066724402434,6300000000000.0,382,S0_baseline,eurozone,USDC
9,0.9951081716556073,6300000000000.0,382,S0_baseline,eurozone,USDC
10,1.0079547817453003,6300000000000.0,382,S0_baseline,eurozone,USDC
11,1.0010177366325361,6300000000000.0,382,S0_baseline,eurozone,USDC
12,0.9934200138833718,6300000000000.0,382,S0_baseline,eurozone,USDC
13,0.9519350687310048,6300000000000.0,382,S0_baseline,eurozone,USDC
14,0.9246274970128854,6297679993837.498,382,S0_baseline,eurozone,USDC
15,0.9227064475109065,6291936642287.857,382,S0_baseline,eurozone,USDC
16,0.9443797204786442,6286271477374.021,382,S0_baseline,eurozone,USDC
17,0.9411995765327599,6283396809647.914,382,S0_baseline,eurozone,USDC
18,0.9483158624830947,6280212731673.536,382,S0_baseline,eurozone,USDC
19,0.9498494390156869,6277866516867.628,382,S0_baseline,eurozone,USDC
20,0.9425831403558356,6275790953026.578,382,S0_baseline,eurozone,USDC
21,0.9589422534029762,6273008319803.246,382,S0_baseline,eurozone,USDC
22,0.9677142900671585,6271879650822.44,382,S0_baseline,eurozone,USDC
23,0.9419421713352474,6271666877447.74,382,S0_baseline,eurozone,USDC
24,0.945295578219943,6268939577308.532,382,S0_baseline,eurozone,USDC
25,0.9456302868862042,6266613763256.088,382,S0_baseline,eurozone,USDC
26,0.967114520035062,6264378777716.833,382,S0_baseline,eurozone,USDC
27,0.975258123000649,6264165577281.838,382,S0_baseline,eurozone,USDC
28,0.9615848777638434,6264165577281.838,382,S0_baseline,eurozone,USDC
