Step,price,liquidity,iteration,scenario,region,coin
1,0.9934899355400638,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
2,0.9973253711228267,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
3,1.006779092089914,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
4,1.0341234833102813,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
5,0.9957595059638086,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
6,1.0008607979073398,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
7,1.0015575814478188,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
8,1.009531562786071,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
9,1.0114064911679783,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
10,1.0231996540088695,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
11,1.0448708292481987,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
12,1.0202829052865232,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
13,1.0185999032053796,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
14,1.0327284723747894,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
15,1.016884699043863,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
16,1.0076293789155508,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
17,0.9764261505525643,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
18,0.9931319356673655,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
19,0.9770057461257574,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
20,0.9535057423790803,2989566042380.5283,79,S3_twin_shock,indonesia,USDC
21,0.942636874132064,2988558443875.9814,79,S3_twin_shock,indonesia,USDC
22,0.9229151176168859,2986925746990.6763,79,S3_twin_shock,indonesia,USDC
23,0.9194146155345064,2984204831130.3975,79,S3_twin_shock,indonesia,USDC
24,0.9268223050269737,2981420981030.5327,79,S3_twin_shock,indonesia,USDC
25,0.9269951874914028,2979171531027.9717,79,S3_twin_shock,indonesia,USDC
26,0.9616830131651086,2976972278720.053,79,S3_twin_shock,indonesia,USDC
27,0.9726838385310632,2976585959241.165,79,S3_twin_shock,indonesia,USDC
28,0.9811951559513447,2976585959241.165,79,S3_twin_shock,indonesia,USDC
29,0.9923049238963827,2976585959241.165,79,S3_twin_shock,indonesia,USDC
30,1.0132308201504399,2976585959241.165,79,S3_twin_shock,indonesia,USDC
31,0.984907884532624,2976585959241.165,79,S3_twin_shock,indonesia,USDC
32,1.0019651145900603,2976585959241.165,79,S3_twin_shock,indonesia,USDC
33,0.9882350205560101,2976585959241.165,79,S3_twin_shock,indonesia,USDC
34,0.9885107654109377,2976585959241.165,79,S3_twin_shock,indonesia,USDC
35,0.9902721352906124,2976585959241.165,79,S3_twin_shock,indonesia,USDC
36,0.9743712228020507,2976585959241.165,79,S3_twin_shock,indonesia,USDC
37,0.9848880274083707,2976585959241.165,79,S3_twin_shock,indonesia,USDC
38,0.9577001103951029,2976585959241.165,79,S3_twin_shock,indonesia,USDC
39,0.9281706050765681,2976012210838.4707,79,S3_twin_shock,indonesia,USDC
40,0.9169029771253605,2974047830636.7114,79,S3_twin_shock,indonesia,USDC
41,0.9258051930932251,2971679248209.0107,79,S3_twin_shock,indonesia,USDC
42,0.8501217747617037,2969799408530.75,79,S3_twin_shock,indonesia,USDC
43,0.8646769130280892,2964866113144.7217,79,S3_twin_shock,indonesia,USDC
44,0.8823774067583354,2961132725547.6016,79,S3_twin_shock,indonesia,USDC
45,0.9112151799180338,2958336202380.8906,79,S3_twin_shock,indonesia,USDC
46,0.9129746310997193,2956632762453.784,79,S3_twin_shock,indonesia,USDC
47,0.9094295285736088,2955041535961.9307,79,S3_twin_shock,indonesia,USDC
48,0.9005342588590719,2953490195613.7236,79,S3_twin_shock,indonesia,USDC
49,0.9030356127072724,2951819446804.4946,79,S3_twin_shock,indonesia,USDC
50,0.9112074582707897,2950283172997.867,79,S3_twin_shock,indonesia,USDC
51,0.9147312031901029,2949027489733.6104,79,S3_twin_shock,indonesia,USDC
52,0.9285131394684742,2947969786245.7466,79,S3_twin_shock,indonesia,USDC
